saps,fecha,servicio,turno,consulta_cantidad,rango_etario,sexo,detalle
DR. SUSSINI,2022-11-01,ODONTOLOGIA,TARDE,19.0,20 - 39 AÑOS,M,EXTRACCION DENTARIA
DR. SUSSINI,2022-11-01,ODONTOLOGIA,TARDE,9.0,40 - 69 AÑOS,F,EXTRACCION DENTARIA
DR. SUSSINI,2022-11-01,ODONTOLOGIA,TARDE,19.0,40 - 69 AÑOS,M,EXTRACCION DENTARIA
DR. SUSSINI,2022-11-01,ODONTOLOGIA,TARDE,1.0,1 - 4 AÑOS,F,CONSULTA-ADULTO (Desde 15 anos)
DR. SUSSINI,2022-11-01,ODONTOLOGIA,TARDE,2.0,1 - 4 AÑOS,M,CONSULTA-ADULTO (Desde 15 anos)
DR. SUSSINI,2022-11-01,ODONTOLOGIA,TARDE,8.0,5 - 14 AÑOS,F,CONSULTA-ADULTO (Desde 15 anos)
DR. SUSSINI,2022-11-01,ODONTOLOGIA,TARDE,3.0,5 - 14 AÑOS,M,CONSULTA-ADULTO (Desde 15 anos)
DR. SUSSINI,2022-11-01,ODONTOLOGIA,TARDE,3.0,15 - 19 AÑOS,F,CONSULTA-ADULTO (Desde 15 anos)
DR. SUSSINI,2022-11-01,ODONTOLOGIA,TARDE,3.0,15 - 19 AÑOS,M,CONSULTA-ADULTO (Desde 15 anos)
DR. SUSSINI,2022-11-01,ODONTOLOGIA,TARDE,10.0,20 - 39 AÑOS,F,CONSULTA-ADULTO (Desde 15 anos)
DR. SUSSINI,2022-11-01,ODONTOLOGIA,TARDE,3.0,20 - 39 AÑOS,M,CONSULTA-ADULTO (Desde 15 anos)
DR. SUSSINI,2022-11-01,ODONTOLOGIA,TARDE,4.0,40 - 69 AÑOS,F,CONSULTA-ADULTO (Desde 15 anos)
DR. SUSSINI,2022-11-01,ODONTOLOGIA,TARDE,1.0,5 - 14 AÑOS,F,URGENCIA
DR. SUSSINI,2022-11-01,ODONTOLOGIA,TARDE,1.0,5 - 14 AÑOS,M,URGENCIA
DR. SUSSINI,2022-11-01,ODONTOLOGIA,TARDE,1.0,15 - 19 AÑOS,F,FOTOCURADO ANTERIORES Y POSTERIORES
DR. SUSSINI,2022-11-01,ODONTOLOGIA,TARDE,1.0,15 - 19 AÑOS,M,FOTOCURADO ANTERIORES Y POSTERIORES
DR. SUSSINI,2022-11-01,ODONTOLOGIA,TARDE,6.0,20 - 39 AÑOS,F,FOTOCURADO ANTERIORES Y POSTERIORES
DR. SUSSINI,2022-11-01,ODONTOLOGIA,TARDE,3.0,20 - 39 AÑOS,M,FOTOCURADO ANTERIORES Y POSTERIORES
DR. SUSSINI,2022-11-01,ODONTOLOGIA,TARDE,3.0,40 - 69 AÑOS,F,FOTOCURADO ANTERIORES Y POSTERIORES
DR. SUSSINI,2022-11-01,ODONTOLOGIA,TARDE,3.0,5 - 14 AÑOS,F,INACTIVACION DE CARIES
DR. SUSSINI,2022-11-01,ODONTOLOGIA,TARDE,2.0,15 - 19 AÑOS,F,INACTIVACION DE CARIES
DR. SUSSINI,2022-11-01,ODONTOLOGIA,TARDE,1.0,20 - 39 AÑOS,F,INACTIVACION DE CARIES
DR. SUSSINI,2022-11-01,ODONTOLOGIA,TARDE,2.0,1 - 4 AÑOS,M,"DETENCION, CONTROL PLACA BACTERIANA Y ENS"
DR. SUSSINI,2022-11-01,ODONTOLOGIA,TARDE,4.0,5 - 14 AÑOS,F,"DETENCION, CONTROL PLACA BACTERIANA Y ENS"
DR. SUSSINI,2022-11-01,ODONTOLOGIA,TARDE,2.0,5 - 14 AÑOS,M,"DETENCION, CONTROL PLACA BACTERIANA Y ENS"
DR. SUSSINI,2022-11-01,ODONTOLOGIA,TARDE,1.0,15 - 19 AÑOS,F,"DETENCION, CONTROL PLACA BACTERIANA Y ENS"
DR. SUSSINI,2022-11-01,ODONTOLOGIA,TARDE,1.0,15 - 19 AÑOS,M,"DETENCION, CONTROL PLACA BACTERIANA Y ENS"
DR. SUSSINI,2022-11-01,ODONTOLOGIA,TARDE,2.0,20 - 39 AÑOS,F,"DETENCION, CONTROL PLACA BACTERIANA Y ENS"
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,2.0,15 - 19 AÑOS,F,CONSULTA-ADULTO (Desde 15 anos)
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,2.0,15 - 19 AÑOS,M,CONSULTA-ADULTO (Desde 15 anos)
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,5.0,20 - 39 AÑOS,F,CONSULTA-ADULTO (Desde 15 anos)
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,2.0,20 - 39 AÑOS,M,CONSULTA-ADULTO (Desde 15 anos)
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,1.0,40 - 69 AÑOS,F,CONSULTA-ADULTO (Desde 15 anos)
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,2.0,40 - 69 AÑOS,M,CONSULTA-ADULTO (Desde 15 anos)
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,1.0,1 - 4 AÑOS,M,URGENCIA
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,3.0,5 - 14 AÑOS,F,URGENCIA
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,7.0,5 - 14 AÑOS,M,URGENCIA
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,2.0,15 - 19 AÑOS,F,URGENCIA
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,2.0,15 - 19 AÑOS,M,URGENCIA
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,11.0,20 - 39 AÑOS,F,URGENCIA
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,8.0,20 - 39 AÑOS,M,URGENCIA
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,2.0,40 - 69 AÑOS,F,URGENCIA
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,11.0,40 - 69 AÑOS,M,URGENCIA
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,3.0,15 - 19 AÑOS,M,FOTOCURADO ANTERIORES Y POSTERIORES
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,8.0,20 - 39 AÑOS,F,FOTOCURADO ANTERIORES Y POSTERIORES
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,5.0,20 - 39 AÑOS,M,FOTOCURADO ANTERIORES Y POSTERIORES
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,6.0,40 - 69 AÑOS,F,FOTOCURADO ANTERIORES Y POSTERIORES
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,5.0,40 - 69 AÑOS,M,FOTOCURADO ANTERIORES Y POSTERIORES
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,2.0,5 - 14 AÑOS,M,TARTREC Y CEPILLADO MECANICO
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,1.0,15 - 19 AÑOS,M,TARTREC Y CEPILLADO MECANICO
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,3.0,20 - 39 AÑOS,F,TARTREC Y CEPILLADO MECANICO
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,4.0,20 - 39 AÑOS,M,TARTREC Y CEPILLADO MECANICO
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,3.0,40 - 69 AÑOS,F,TARTREC Y CEPILLADO MECANICO
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,2.0,40 - 69 AÑOS,M,TARTREC Y CEPILLADO MECANICO
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,2.0,1 - 4 AÑOS,F,INACTIVACION DE CARIES
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,3.0,1 - 4 AÑOS,M,INACTIVACION DE CARIES
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,5.0,5 - 14 AÑOS,F,INACTIVACION DE CARIES
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,2.0,5 - 14 AÑOS,M,INACTIVACION DE CARIES
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,2.0,15 - 19 AÑOS,F,INACTIVACION DE CARIES
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,20.0,20 - 39 AÑOS,F,INACTIVACION DE CARIES
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,3.0,20 - 39 AÑOS,M,INACTIVACION DE CARIES
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,2.0,40 - 69 AÑOS,F,INACTIVACION DE CARIES
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,3.0,40 - 69 AÑOS,M,INACTIVACION DE CARIES
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,4.0,1 - 4 AÑOS,F,"DETENCION, CONTROL PLACA BACTERIANA Y ENS"
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,4.0,1 - 4 AÑOS,M,"DETENCION, CONTROL PLACA BACTERIANA Y ENS"
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,5.0,5 - 14 AÑOS,F,"DETENCION, CONTROL PLACA BACTERIANA Y ENS"
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,4.0,5 - 14 AÑOS,M,"DETENCION, CONTROL PLACA BACTERIANA Y ENS"
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,2.0,15 - 19 AÑOS,F,"DETENCION, CONTROL PLACA BACTERIANA Y ENS"
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,2.0,15 - 19 AÑOS,M,"DETENCION, CONTROL PLACA BACTERIANA Y ENS"
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,1.0,20 - 39 AÑOS,F,"DETENCION, CONTROL PLACA BACTERIANA Y ENS"
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,2.0,20 - 39 AÑOS,M,"DETENCION, CONTROL PLACA BACTERIANA Y ENS"
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,1.0,40 - 69 AÑOS,F,"DETENCION, CONTROL PLACA BACTERIANA Y ENS"
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,8.0,5 - 14 AÑOS,M,SELLANTES DE PUNTOS FISURAS
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,4.0,1 - 4 AÑOS,F,CONSULTAS FICHADAS Y MOTIVACION (NINOS hasta 14 anos)
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,4.0,1 - 4 AÑOS,M,CONSULTAS FICHADAS Y MOTIVACION (NINOS hasta 14 anos)
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,5.0,5 - 14 AÑOS,F,CONSULTAS FICHADAS Y MOTIVACION (NINOS hasta 14 anos)
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,5.0,5 - 14 AÑOS,M,CONSULTAS FICHADAS Y MOTIVACION (NINOS hasta 14 anos)
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,3.0,20 - 39 AÑOS,F,RADIOGRAFIA PERIAPICAL
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,5.0,20 - 39 AÑOS,M,RADIOGRAFIA PERIAPICAL
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,1.0,40 - 69 AÑOS,M,RADIOGRAFIA PERIAPICAL
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,1.0,5 - 14 AÑOS,F,EXTRACCION DENTARIA
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,6.0,5 - 14 AÑOS,M,EXTRACCION DENTARIA
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,1.0,20 - 39 AÑOS,F,EXTRACCION DENTARIA
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,1.0,40 - 69 AÑOS,M,EXTRACCION DENTARIA
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,1.0,40 - 69 AÑOS,F,APLICACION DE FLUOR
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,1.0,15 - 19 AÑOS,F,CONSULTA-ADULTO (Desde 15 anos)
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,7.0,15 - 19 AÑOS,M,CONSULTA-ADULTO (Desde 15 anos)
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,1.0,20 - 39 AÑOS,M,CONSULTA-ADULTO (Desde 15 anos)
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,2.0,40 - 69 AÑOS,F,CONSULTA-ADULTO (Desde 15 anos)
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,1.0,15 - 19 AÑOS,F,URGENCIA
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,1.0,20 - 39 AÑOS,F,URGENCIA
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,2.0,20 - 39 AÑOS,M,URGENCIA
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,8.0,5 - 14 AÑOS,F,FOTOCURADO ANTERIORES Y POSTERIORES
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,2.0,5 - 14 AÑOS,M,FOTOCURADO ANTERIORES Y POSTERIORES
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,1.0,15 - 19 AÑOS,M,FOTOCURADO ANTERIORES Y POSTERIORES
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,9.0,20 - 39 AÑOS,F,FOTOCURADO ANTERIORES Y POSTERIORES
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,5.0,20 - 39 AÑOS,M,FOTOCURADO ANTERIORES Y POSTERIORES
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,3.0,40 - 69 AÑOS,F,FOTOCURADO ANTERIORES Y POSTERIORES
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,1.0,40 - 69 AÑOS,M,FOTOCURADO ANTERIORES Y POSTERIORES
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,1.0,>= 70 AÑOS,F,FOTOCURADO ANTERIORES Y POSTERIORES
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,1.0,5 - 14 AÑOS,F,"DETENCION, CONTROL PLACA BACTERIANA Y ENS"
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,1.0,5 - 14 AÑOS,M,"DETENCION, CONTROL PLACA BACTERIANA Y ENS"
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,2.0,1 - 4 AÑOS,M,CONSULTAS FICHADAS Y MOTIVACION (NINOS hasta 14 anos)
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,3.0,5 - 14 AÑOS,F,CONSULTAS FICHADAS Y MOTIVACION (NINOS hasta 14 anos)
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,3.0,5 - 14 AÑOS,M,CONSULTAS FICHADAS Y MOTIVACION (NINOS hasta 14 anos)
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,1.0,5 - 14 AÑOS,F,EXTRACCION DENTARIA
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,5.0,5 - 14 AÑOS,M,EXTRACCION DENTARIA
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,1.0,15 - 19 AÑOS,F,EXTRACCION DENTARIA
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,4.0,20 - 39 AÑOS,F,EXTRACCION DENTARIA
DR. SUSSINI,2022-11-01,ODONTOLOGIA,MANANA,2.0,40 - 69 AÑOS,F,EXTRACCION DENTARIA
ITATI,2022-11-01,ODONTOLOGIA,MANANA,21.0,15 - 19 AÑOS,F,CONSULTA-ADULTO (Desde 15 anos)
ITATI,2022-11-01,ODONTOLOGIA,MANANA,16.0,15 - 19 AÑOS,M,CONSULTA-ADULTO (Desde 15 anos)
ITATI,2022-11-01,ODONTOLOGIA,MANANA,27.0,20 - 39 AÑOS,F,CONSULTA-ADULTO (Desde 15 anos)
ITATI,2022-11-01,ODONTOLOGIA,MANANA,8.0,20 - 39 AÑOS,M,CONSULTA-ADULTO (Desde 15 anos)
ITATI,2022-11-01,ODONTOLOGIA,MANANA,9.0,40 - 69 AÑOS,F,CONSULTA-ADULTO (Desde 15 anos)
ITATI,2022-11-01,ODONTOLOGIA,MANANA,5.0,40 - 69 AÑOS,M,CONSULTA-ADULTO (Desde 15 anos)
ITATI,2022-11-01,ODONTOLOGIA,MANANA,2.0,>= 70 AÑOS,F,CONSULTA-ADULTO (Desde 15 anos)
ITATI,2022-11-01,ODONTOLOGIA,MANANA,1.0,>= 70 AÑOS,M,CONSULTA-ADULTO (Desde 15 anos)
ITATI,2022-11-01,ODONTOLOGIA,MANANA,3.0,5 - 14 AÑOS,F,URGENCIA
ITATI,2022-11-01,ODONTOLOGIA,MANANA,1.0,5 - 14 AÑOS,M,URGENCIA
ITATI,2022-11-01,ODONTOLOGIA,MANANA,1.0,40 - 69 AÑOS,M,URGENCIA
ITATI,2022-11-01,ODONTOLOGIA,MANANA,1.0,>= 70 AÑOS,M,URGENCIA
ITATI,2022-11-01,ODONTOLOGIA,MANANA,13.0,15 - 19 AÑOS,F,FOTOCURADO ANTERIORES Y POSTERIORES
ITATI,2022-11-01,ODONTOLOGIA,MANANA,5.0,15 - 19 AÑOS,M,FOTOCURADO ANTERIORES Y POSTERIORES
ITATI,2022-11-01,ODONTOLOGIA,MANANA,9.0,20 - 39 AÑOS,F,FOTOCURADO ANTERIORES Y POSTERIORES
ITATI,2022-11-01,ODONTOLOGIA,MANANA,3.0,20 - 39 AÑOS,M,FOTOCURADO ANTERIORES Y POSTERIORES
ITATI,2022-11-01,ODONTOLOGIA,MANANA,8.0,40 - 69 AÑOS,F,FOTOCURADO ANTERIORES Y POSTERIORES
ITATI,2022-11-01,ODONTOLOGIA,MANANA,16.0,15 - 19 AÑOS,F,TARTREC Y CEPILLADO MECANICO
ITATI,2022-11-01,ODONTOLOGIA,MANANA,7.0,15 - 19 AÑOS,M,TARTREC Y CEPILLADO MECANICO
ITATI,2022-11-01,ODONTOLOGIA,MANANA,12.0,20 - 39 AÑOS,F,TARTREC Y CEPILLADO MECANICO
ITATI,2022-11-01,ODONTOLOGIA,MANANA,5.0,20 - 39 AÑOS,M,TARTREC Y CEPILLADO MECANICO
ITATI,2022-11-01,ODONTOLOGIA,MANANA,15.0,40 - 69 AÑOS,F,TARTREC Y CEPILLADO MECANICO
ITATI,2022-11-01,ODONTOLOGIA,MANANA,7.0,40 - 69 AÑOS,M,TARTREC Y CEPILLADO MECANICO
ITATI,2022-11-01,ODONTOLOGIA,MANANA,11.0,5 - 14 AÑOS,F,INACTIVACION DE CARIES
ITATI,2022-11-01,ODONTOLOGIA,MANANA,7.0,5 - 14 AÑOS,M,INACTIVACION DE CARIES
ITATI,2022-11-01,ODONTOLOGIA,MANANA,11.0,5 - 14 AÑOS,F,SELLANTES DE PUNTOS FISURAS
ITATI,2022-11-01,ODONTOLOGIA,MANANA,7.0,5 - 14 AÑOS,M,INACTIVACION DE CARIES
ITATI,2022-11-01,ODONTOLOGIA,MANANA,14.0,5 - 14 AÑOS,F,SELLANTES DE PUNTOS FISURAS
ITATI,2022-11-01,ODONTOLOGIA,MANANA,5.0,5 - 14 AÑOS,M,SELLANTES DE PUNTOS FISURAS
ITATI,2022-11-01,ODONTOLOGIA,MANANA,12.0,5 - 14 AÑOS,F,CONSULTAS FICHADAS Y MOTIVACION (NINOS hasta 14 anos)
ITATI,2022-11-01,ODONTOLOGIA,MANANA,9.0,5 - 14 AÑOS,M,CONSULTAS FICHADAS Y MOTIVACION (NINOS hasta 14 anos)
ITATI,2022-11-01,ODONTOLOGIA,MANANA,1.0,20 - 39 AÑOS,F,EXTRACCION DENTARIA
RIO PARANA,2022-07-01,ODONTOLOGIA,TARDE,2.0,15 - 19 AÑOS,F,CONSULTA-ADULTO (Desde 15 anos)
RIO PARANA,2022-07-01,ODONTOLOGIA,TARDE,1.0,15 - 19 AÑOS,M,CONSULTA-ADULTO (Desde 15 anos)
RIO PARANA,2022-07-01,ODONTOLOGIA,TARDE,3.0,20 - 39 AÑOS,F,CONSULTA-ADULTO (Desde 15 anos)
RIO PARANA,2022-07-01,ODONTOLOGIA,TARDE,2.0,40 - 69 AÑOS,F,CONSULTA-ADULTO (Desde 15 anos)
RIO PARANA,2022-07-01,ODONTOLOGIA,TARDE,1.0,5 - 14 AÑOS,F,URGENCIA
RIO PARANA,2022-07-01,ODONTOLOGIA,TARDE,6.0,5 - 14 AÑOS,M,URGENCIA
RIO PARANA,2022-07-01,ODONTOLOGIA,TARDE,2.0,15 - 19 AÑOS,F,URGENCIA
RIO PARANA,2022-07-01,ODONTOLOGIA,TARDE,1.0,15 - 19 AÑOS,M,URGENCIA
RIO PARANA,2022-07-01,ODONTOLOGIA,TARDE,5.0,20 - 39 AÑOS,F,URGENCIA
RIO PARANA,2022-07-01,ODONTOLOGIA,TARDE,3.0,20 - 39 AÑOS,M,CONSULTA-ADULTO (Desde 15 anos)
RIO PARANA,2022-07-01,ODONTOLOGIA,TARDE,1.0,40 - 69 AÑOS,F,CONSULTA-ADULTO (Desde 15 anos)
RIO PARANA,2022-07-01,ODONTOLOGIA,TARDE,1.0,40 - 69 AÑOS,M,CONSULTA-ADULTO (Desde 15 anos)
RIO PARANA,2022-07-01,ODONTOLOGIA,TARDE,1.0,1 - 4 AÑOS,F,INACTIVACION DE CARIES
RIO PARANA,2022-07-01,ODONTOLOGIA,TARDE,2.0,1 - 4 AÑOS,M,INACTIVACION DE CARIES
RIO PARANA,2022-07-01,ODONTOLOGIA,TARDE,17.0,5 - 14 AÑOS,F,INACTIVACION DE CARIES
RIO PARANA,2022-07-01,ODONTOLOGIA,TARDE,19.0,5 - 14 AÑOS,M,INACTIVACION DE CARIES
RIO PARANA,2022-07-01,ODONTOLOGIA,TARDE,8.0,15 - 19 AÑOS,F,INACTIVACION DE CARIES
RIO PARANA,2022-07-01,ODONTOLOGIA,TARDE,6.0,15 - 19 AÑOS,M,INACTIVACION DE CARIES
RIO PARANA,2022-07-01,ODONTOLOGIA,TARDE,12.0,20 - 39 AÑOS,F,INACTIVACION DE CARIES
RIO PARANA,2022-07-01,ODONTOLOGIA,TARDE,8.0,20 - 39 AÑOS,M,INACTIVACION DE CARIES
RIO PARANA,2022-07-01,ODONTOLOGIA,TARDE,3.0,40 - 69 AÑOS,F,INACTIVACION DE CARIES
RIO PARANA,2022-07-01,ODONTOLOGIA,TARDE,1.0,>= 70 AÑOS,F,INACTIVACION DE CARIES
RIO PARANA,2022-07-01,ODONTOLOGIA,TARDE,7.0,1 - 4 AÑOS,F,CONSULTAS FICHADAS Y MOTIVACION (NINOS hasta 14 anos)
RIO PARANA,2022-07-01,ODONTOLOGIA,TARDE,7.0,1 - 4 AÑOS,M,CONSULTAS FICHADAS Y MOTIVACION (NINOS hasta 14 anos)
RIO PARANA,2022-07-01,ODONTOLOGIA,TARDE,2.0,5 - 14 AÑOS,F,CONSULTAS FICHADAS Y MOTIVACION (NINOS hasta 14 anos)
RIO PARANA,2022-07-01,ODONTOLOGIA,TARDE,2.0,5 - 14 AÑOS,M,CONSULTAS FICHADAS Y MOTIVACION (NINOS hasta 14 anos)
RIO PARANA,2022-07-01,ODONTOLOGIA,TARDE,1.0,5 - 14 AÑOS,F,EXTRACCION DENTARIA
RIO PARANA,2022-07-01,ODONTOLOGIA,TARDE,3.0,5 - 14 AÑOS,M,EXTRACCION DENTARIA
RIO PARANA,2022-07-01,ODONTOLOGIA,TARDE,1.0,15 - 19 AÑOS,F,EXTRACCION DENTARIA
RIO PARANA,2022-07-01,ODONTOLOGIA,TARDE,3.0,15 - 19 AÑOS,M,EXTRACCION DENTARIA
RIO PARANA,2022-07-01,ODONTOLOGIA,TARDE,14.0,20 - 39 AÑOS,F,EXTRACCION DENTARIA
RIO PARANA,2022-07-01,ODONTOLOGIA,TARDE,4.0,20 - 39 AÑOS,M,EXTRACCION DENTARIA
RIO PARANA,2022-07-01,ODONTOLOGIA,TARDE,8.0,40 - 69 AÑOS,F,EXTRACCION DENTARIA
RIO PARANA,2022-07-01,ODONTOLOGIA,TARDE,2.0,40 - 69 AÑOS,M,EXTRACCION DENTARIA
RIO PARANA,2022-07-01,ODONTOLOGIA,TARDE,1.0,>= 70 AÑOS,F,EXTRACCION DENTARIA
DR MANUEL A. GONZALEZ,2022-02-01,ODONTOLOGIA,MANANA,3.0,1 - 4 AÑOS,F,CONSULTA-ADULTO (Desde 15 anos)
DR MANUEL A. GONZALEZ,2022-02-01,ODONTOLOGIA,MANANA,7.0,1 - 4 AÑOS,M,CONSULTA-ADULTO (Desde 15 anos)
DR MANUEL A. GONZALEZ,2022-02-01,ODONTOLOGIA,MANANA,11.0,5 - 14 AÑOS,F,CONSULTA-ADULTO (Desde 15 anos)
DR MANUEL A. GONZALEZ,2022-02-01,ODONTOLOGIA,MANANA,8.0,5 - 14 AÑOS,M,CONSULTA-ADULTO (Desde 15 anos)
DR MANUEL A. GONZALEZ,2022-02-01,ODONTOLOGIA,MANANA,9.0,15 - 19 AÑOS,F,CONSULTA-ADULTO (Desde 15 anos)
DR MANUEL A. GONZALEZ,2022-02-01,ODONTOLOGIA,MANANA,7.0,15 - 19 AÑOS,M,CONSULTA-ADULTO (Desde 15 anos)
DR MANUEL A. GONZALEZ,2022-02-01,ODONTOLOGIA,MANANA,6.0,20 - 39 AÑOS,F,CONSULTA-ADULTO (Desde 15 anos)
DR MANUEL A. GONZALEZ,2022-02-01,ODONTOLOGIA,MANANA,8.0,20 - 39 AÑOS,M,CONSULTA-ADULTO (Desde 15 anos)
DR MANUEL A. GONZALEZ,2022-02-01,ODONTOLOGIA,MANANA,10.0,40 - 69 AÑOS,F,CONSULTA-ADULTO (Desde 15 anos)
DR MANUEL A. GONZALEZ,2022-02-01,ODONTOLOGIA,MANANA,9.0,40 - 69 AÑOS,M,CONSULTA-ADULTO (Desde 15 anos)
DR MANUEL A. GONZALEZ,2022-02-01,ODONTOLOGIA,MANANA,4.0,>= 70 AÑOS,F,CONSULTA-ADULTO (Desde 15 anos)
DR MANUEL A. GONZALEZ,2022-02-01,ODONTOLOGIA,MANANA,5.0,>= 70 AÑOS,M,CONSULTA-ADULTO (Desde 15 anos)
DR MANUEL A. GONZALEZ,2022-02-01,ODONTOLOGIA,MANANA,8.0,1 - 4 AÑOS,M,URGENCIA
DR MANUEL A. GONZALEZ,2022-02-01,ODONTOLOGIA,MANANA,7.0,5 - 14 AÑOS,F,URGENCIA
DR MANUEL A. GONZALEZ,2022-02-01,ODONTOLOGIA,MANANA,6.0,5 - 14 AÑOS,M,URGENCIA
DR MANUEL A. GONZALEZ,2022-02-01,ODONTOLOGIA,MANANA,3.0,15 - 19 AÑOS,F,URGENCIA
DR MANUEL A. GONZALEZ,2022-02-01,ODONTOLOGIA,MANANA,4.0,15 - 19 AÑOS,M,URGENCIA
DR MANUEL A. GONZALEZ,2022-02-01,ODONTOLOGIA,MANANA,9.0,20 - 39 AÑOS,F,URGENCIA
DR MANUEL A. GONZALEZ,2022-02-01,ODONTOLOGIA,MANANA,6.0,20 - 39 AÑOS,M,URGENCIA
DR MANUEL A. GONZALEZ,2022-02-01,ODONTOLOGIA,MANANA,5.0,40 - 69 AÑOS,F,URGENCIA
DR MANUEL A. GONZALEZ,2022-02-01,ODONTOLOGIA,MANANA,7.0,40 - 69 AÑOS,M,URGENCIA
